customer_number,fruit_veg,dairy,confectionary,grocery_food,grocery_health_pets,bakery,newspapers_magazines,prepared_meals,soft_drinks,frozen,meat,tobacco,drinks,deli,world_foods,lottery,cashpoint,seasonal_gifting,discount_bakery,practical_items
8851,18.67,25.89,46.45,9.01,6.61,0,15.85,108.88,5.4,8.44,53.52,217.37,264.16,1.9,44.65,12,0,0,0,0
10320,64.93,60.5,99.6,49.17,66.29,0,3.11,95.08,42.27,35.94,46.05,50.86,19.56,24.25,17.24,7,10,3.18,0,0
9730,28.98,9.46,10.53,5.3,2.71,0,1.1,4.32,28.6,13.94,17.04,34.48,277.13,72.95,3.27,8,88,0,0,0
14979,18.77,8.03,12.03,2.48,25.55,0,7.05,17.39,0,33.89,13.95,0,0,2.9,9.08,0,30,1.23,0,0
11936,20.83,7.74,8.14,1.87,0,0,2.35,0,4.35,13.64,42.71,143.11,19.59,4.31,5.11,29,40,0,0,0
11886,8.75,27.63,24.33,14.57,0,0,10.23,6.85,0,2.55,18.54,325.76,0,0,3.56,0,0,0,0,0
12707,17.41,13.61,66.46,21.99,55.57,0,0,1.39,48.41,4.58,27.86,0,3.4,0,0.79,0,0,0,0,0
6067,15.45,20.68,29.28,9.77,17.31,0,26.85,22.04,29.1,4.27,12.75,60.49,110.44,0,1.58,0,185,1.52,0,0
16301,16.16,19.54,84.53,24.62,19.33,0,7.3,2.57,15.78,21.73,0,0,12.72,3.88,2.11,10,0,5.01,0,0
11401,332.41,291.44,77.49,47.93,57.54,0,78.42,252.29,9.16,17.87,154.31,0,30.14,14.48,33.95,11,0,20.39,0,4.89
9207,164.69,101.48,16.75,62.34,29.86,0,16.25,47.92,15.66,8.76,58.01,18.75,45.18,1.9,8.92,4,0,0,0,0
4552,41.52,132.13,188.63,62.11,100.92,0,2.6,36.49,18.05,67.81,8.89,941.45,0,0,2.69,196,445,5.3,0,0
13274,37.9,18.67,15.89,26.08,16.22,0,0,8.64,1.91,4.04,3.49,0,0,4.1,7.02,0,10,0,0,0
2737,48.06,110.13,7.96,16.12,22.01,0,0.77,28.92,18.81,11.31,68.71,0,0,19.45,16.16,0,0,0,23.69,0
15035,4.24,19.95,6.39,17.87,4.82,0,3,7.44,0,6.45,17.3,70.12,8.08,0,13.29,28,99.14,0,0,0
2414,149.3,89.38,27.48,31,22.41,0,1.4,15.79,2.18,22.81,74.75,0,24.22,0,2.89,0,65,0,0,0
2277,51.14,168.66,93.51,61.71,110.7,0,45.09,41.88,15.17,56.35,34.45,0,24.02,102.55,3.98,0,10,5.09,0,14.83
16048,20.57,62.63,43.62,11.08,25.93,0,14.05,19.3,32.96,26.1,0,0,31.13,0,3.27,0,0,2.29,0,0
232,95.75,108.97,141.51,107.04,115.88,0,7.13,56.27,45.28,94.56,173.81,0,8.5,3.8,18.94,28,0,6.85,0,0
3617,16.08,16.19,23.75,17.14,10.6,0,13.14,9.12,19.61,10.67,1.69,157.58,0,0,0,0,140,0,0,0
15249,120.66,171.64,173.2,139.07,163.7,0,114.58,104.74,0,65.43,103.59,7.12,27.88,64.95,45.53,0,0,2.85,0,5.09
9847,68.66,36.88,47.84,70.51,53.26,0,19.86,28.46,49.04,36.98,33.97,0,0,0,6.14,0,5,5.06,0,0
419,182.2,89.07,54.45,71.15,37.88,0,0.5,71.29,26.34,47.05,102.47,0,3.4,0,0,0,0,0,0,1.94
7710,51.34,75.91,18.55,66.91,26.57,0,17.19,41.28,2.6,23.27,63.78,82.16,5.11,8.48,21.69,0,292.9,0,0,0
9587,110.35,77.56,51.23,82.56,73.73,0,46.06,46.57,9.34,66.54,96.79,209.15,273.27,3.39,0.89,2,"1,500.00",0,0,4.03
3087,30.46,36.47,24,41.07,56.62,0,7.73,16.88,44.62,34.64,90.35,0,0,28.02,0,6,0,4.58,0,0
11348,120.37,77.93,138.72,73.4,150.79,0,70.66,137.85,85.11,53.66,157.65,228.41,1.61,19.49,9.62,5,380,3.29,0,19.02
13138,21.46,26.81,31.73,8.07,10.96,0,0,18.62,17.25,6.09,20.23,0,8.25,0,9.23,0,170,0,0,0
4715,41.55,61.54,28.09,43.85,60.7,0,14.09,6.93,16.94,27.85,7.79,265.39,0,31.03,11.96,5,70,21.27,0,0
8115,97.69,40.34,24.18,35.12,15.05,0,9.26,26.95,1.99,44.12,39.03,248.8,164.01,23.67,26.36,0,0,0,0,1.06
7747,139.94,197.89,169.36,239.95,259.04,0,57.91,141.84,49.76,57.91,135.35,131.66,73.39,57.74,10.21,0,0,13.25,0,0
14931,3.87,95.17,9.73,15.53,52.97,0,86.31,22.08,0,0,0,26.16,0,0.84,0,39,427.98,4.24,0,0
2174,27.47,32.38,43.02,28.53,28.86,0,82.99,5.72,5.67,17.87,17.27,0,16.9,5.62,0.99,0,0,2.55,0,0
10925,143.21,136.26,123.59,96.28,290,0,23.92,79.17,108.04,153.84,113.89,5.82,3.46,17.28,12.96,32,10,24.27,0,1.92
7342,58.22,85.21,121.88,47.78,65.07,0,4.59,49.86,23.42,10.07,12.22,580.1,18.06,18.06,3.6,0,0,0,0,1.52
12530,118.45,70.8,77.75,129.83,106.45,0,0,44.06,50.86,56.9,124.06,0,38.46,38.19,12.97,0,0,10.73,6.58,6.8
3064,5.61,22.3,20.92,4.73,21.29,0,0.35,11.45,3.48,5.64,18.09,0,5.52,2.32,14.64,0,360.5,0,0,0
8796,14.73,30.05,35.2,12.32,45.72,0,0.9,39.52,28.68,3.85,14.08,184.38,86.45,7.99,1.19,4,0,62.54,0,0.84
10310,63.11,61.42,59.56,43.23,24.53,0,61.79,17.02,4.06,19.51,26.57,0,28.92,7.13,38.38,0,0,5.66,0,13.42
14706,18.31,72.99,23.79,40.26,38.9,0,3.73,0,0,7.72,23.99,0,15.3,10.26,1.19,0,0,0.67,0,6.79
9261,177.38,110.04,83.17,110.43,70.01,0,31.15,98.21,46.19,41.26,46.75,101.64,92.57,4,21.52,1,0,21.11,0,13.4
2532,88.82,38.23,69.55,72.47,39.29,0,17.3,6.13,5.3,49.81,102.29,0,3.82,81.22,12.49,5,0,0,0,0
1939,64.24,69.31,86.69,85.67,85.12,0,26,63.65,34.38,43.43,32.04,0,53.54,0,12.67,0,130,0,0,0
2083,168.62,122.5,93.16,95.75,54.36,0,9.53,4.07,6.14,59.08,8.46,0,232.22,36.21,68.46,2,0,5.41,0,0
9424,10.49,19.88,35.63,15.94,16.74,0,34.6,23.4,11.72,19.39,14.84,107.85,3.4,4.65,45.49,28,0,6.15,0,0
10564,39.18,40.71,67.9,37,41.32,0,11.63,28.62,7.88,15.16,20.71,84.49,53.03,0,2.45,0,0,1.69,0,0
8371,164.89,53.22,113.63,136.05,114.35,0,27.14,22.49,194.9,10.42,216.92,515.62,325.73,53.67,0.99,0,220,12.75,0,18.43
7414,221.87,88.16,88.75,82.8,63.31,0,2.76,55.35,13.44,21.88,67.24,4.57,104.08,6.37,10.41,0,40,0,0,2.12
2326,274.62,129.51,79.47,137.72,84.24,0,124.84,105.49,67.34,22.03,209,0,541.1,0,9.61,139.5,115,12.39,0,2.88
2111,371.07,300,60.38,266.53,184.16,0,0.7,153.33,13.37,158.56,309.96,0,22.2,2.15,0,0,0,4.5,0,0
2780,23.29,37.71,16.59,11.61,19.85,0,9.11,12.63,5.37,22.59,31.04,0,172.4,0,0,0,0,1.99,0,0
16125,4.17,4.5,1.15,1.79,5.52,0,1.1,3.62,13.07,2.09,0,220.4,0,4.61,0,0,32,0,0,0
16018,41.22,4.61,11.03,3.37,2.87,0,1.1,0.95,14.05,1.59,0,0,169.69,0,0,23,0,0,1.95,20.18
395,33.2,16.18,35.89,28.78,63.25,0,39.21,34.32,19.17,5.07,46.22,0,62.42,15.15,1.38,0,20,2.97,0,6.79
5544,10.67,74.93,36.13,37.93,75.92,0,2.85,3.59,55.07,3.38,24.63,671.7,329.52,0,0,2,5,4.25,0,5.1
6620,68.96,42.93,23.04,61.26,62.6,0,14.9,63.32,2.79,60.34,53.76,6.38,42.52,4.65,0,0,0,5.55,0,1
10365,53.64,66.58,122.65,62.88,83.04,0,5.04,49.75,39.74,37.26,42.3,104.44,7.55,2.6,14.83,4,30,16.39,0,0
1109,55.77,95.38,65.18,122.44,50.39,0,0.6,220.28,25.23,18.81,57.79,0,5.96,35.62,9.05,0,0,0,0,1.86
1588,57.77,182.54,153.05,243.57,47.68,0,22.41,172.54,36.46,146,114.1,0,6.8,29.56,37.58,0,0,3.4,0,4.63
13502,24.38,40.28,32.44,27.44,20.51,0,0,8.9,16.19,25.72,24.48,0,173.82,0.35,2.56,0,0,1.69,0,0
8693,98.75,169.65,169,54.13,20.59,0,70.78,94.5,67.4,62.24,52.71,296.97,5.94,5.67,25.91,86,0,16.14,0,0.84
8217,113.29,37.29,28.64,14.44,16.02,0,23.24,11.87,19.71,8.87,78.3,0,0,6.61,28.44,0,0,10.71,158.44,1.27
15459,5.96,12.58,11.81,19.95,4.18,0,0.7,4.58,0,27.9,33.85,0,2.55,0,2.45,0,0,11.06,2.54,0
3117,64.02,61.31,34.67,53.63,41.11,0,13.8,12.6,5.64,18.04,19.1,0,0,0,0.56,19.5,24,7.96,0,0
8660,99.55,103.71,95.36,44.29,131.77,0,19.65,62.24,6.75,25.06,50.34,401.96,216.86,3.7,16.96,17,0,6.66,0,3.4
9750,101.46,101.21,77.52,29.24,63.39,0,20.81,1.36,28.78,23.74,156.94,0,11.67,30.23,1.19,16,35,0,0,9.83
11151,77.43,83.6,53.83,120.53,57.53,0,8.19,6.93,41.79,118.29,81.66,0,10.2,0,19.25,0,0,0.42,0,8.07
7499,41.17,64.74,58.59,47.79,229.84,0,2,11.33,5.87,26.37,26.81,0,0,66.55,1.25,0,0,3.13,0,5.87
10087,80.27,86.43,106.21,76.22,53.5,0,41.35,52.21,81.24,61.02,31.22,378.91,3.57,8.63,1.98,6,335,16.89,0,0
2379,2.96,31.83,11.2,43.56,10.11,0,25.8,46.94,3.86,10.18,29.4,0,0,0,8.37,0,0,1.99,0,0
7145,19.06,46.33,35.47,37.92,2.36,0,23.9,38,15.08,23.25,6.99,0,0,1.25,30.68,0,0,0,0,0
8119,0.27,0,20.45,4.82,0,0,0,27.72,0,4.67,0.6,0,0,0,4.15,0,298,0,0,0
15774,15.96,52.37,8.11,1.53,5.32,0,1.85,3.38,0.83,0,15.38,0,51.35,0,1.78,266,10,0,0,0
11790,3.18,1.6,0,0,0,0,4.5,0,0,0,0,0,5.09,3.99,0,0,0,0,0,0
2754,51.25,41.21,54.08,43.89,16.47,0,13.42,11.63,9.4,37.56,82.02,0,3.4,58.15,13.35,10,0,0.84,0,0
1292,64.44,95.53,57.52,38.44,29.13,0,163,35.94,6.38,5.85,87,0,0,6.7,1.98,204.4,70,0,0,1.52
14464,46.42,26.01,29.49,15.58,36.3,0,6.86,0,5.75,5.75,2.19,21.8,30.26,0.5,1.58,5,0,8.99,0,4.04
13376,39.01,43.55,12.56,22.35,77.7,0,0,21.91,0,10.2,9.86,52.3,0,9.07,8.18,0,0,137.89,0,0
14444,73.3,78.56,26.55,55.92,16.92,0,5.75,0,7.07,0,129.78,0,162.52,26.6,0,0,0,0,0,0
11008,99.38,64.21,59.7,64.33,33.55,0,48.68,11.56,6.83,23.19,116.9,0,32.83,20.75,7.31,59.5,193.9,127.65,0,11.46
5518,18.46,14.1,25.13,21.19,29.1,0,38.5,23.66,17.78,3.49,1.79,408.46,218.03,0,11.49,0,0,3.55,0,0
6032,182.05,114.11,118.46,204.95,127.23,0,0.9,77.76,92.05,60.2,96.29,7.78,162.11,0,7.79,0,0,2.53,0,0
541,63.12,2.28,7.26,26.66,6.8,0,1.4,5.69,0.76,8.46,28.11,0,0,0,2.38,0,0,5,0,0
9778,294.18,173.44,151.63,240.48,203.2,0,0.4,112.13,16.22,163.78,115.12,2.05,22.16,35.67,22.03,11,150.67,0,0,0
1118,88.25,112.42,21.07,81.66,122.23,0,0.7,32.63,6.08,33.21,50.19,0,140.26,8.66,2.01,0,0,5.7,0,0
7407,165.12,82.71,57.49,11.63,29.34,0,5.82,74.28,18.47,31.03,152.04,107.48,39.27,10.38,24.49,0,210,4.25,0,0
12234,7.34,15.7,2.31,15.21,12.84,0,0,0.99,9.38,0,5.41,0,9.85,0,11.58,0,0,0,0,0
10023,94.5,64.17,51.47,77.51,23.01,0,25.24,26.1,38.67,23.13,119.15,400.24,80.62,14.96,0.79,12,20,2.69,0,0
6904,62.56,179.21,51.62,40.33,24.11,0,105.66,9.34,16.38,33.54,5.49,976.32,5.36,2.5,0,12,0,0,0,0
5832,29.03,22.24,12.76,10.66,10.25,0,16.38,14.51,9.56,18.92,12.36,42.35,117.66,0,2.94,1,0,0,0,0
13726,5.27,37.52,119.2,43.98,5.88,0,0,20.69,2.85,0.99,0,0,54.4,25.12,0,0,0,0,0,3.32
3530,38.47,17.19,35.84,18.37,2.97,0,0.65,23.11,13.36,60.2,10.17,0,13.04,12.2,15.36,0,0,0,0,0
10275,126.27,139.23,51.8,65.5,7.15,0,0,16.68,15.14,37.5,82.18,4.11,8.79,38.92,24.86,0,0,2.85,0,0
6258,60.22,33.07,19.49,24.45,25.08,0,3.6,32.18,16.25,22.86,50.54,27.02,57.1,0,3.66,8.5,20,0,0,0
8142,333.65,190.71,97.01,145.17,94.87,0,4.3,61.52,24.4,76.16,316.2,2.41,508.41,6.4,14.64,0,10,1.68,0,17.97
3848,27.58,42.2,22.32,41.82,44.7,0,12.1,45.95,21.77,19.95,58.36,478.89,651.3,12.6,3.58,0,0,2.03,0,0
3447,147.87,75.78,77.72,79.94,106.8,0,34.36,17.85,6.35,61.4,31.26,0,21.26,79.46,17.35,6,0,1.01,0,5.85
6750,36.16,77.06,35.99,27.35,22.17,0,13.09,11.61,4.95,25.26,35.47,48.53,21.43,0.99,0.89,11,0,6.25,0,0
1595,176.16,51.33,59.32,66.26,31.36,0,4.05,14.43,18.8,26.29,90.05,0,191.36,9.74,0,4,0,4.66,0,1.06
2024,79.9,46.61,24.94,66.28,52.53,0,17.59,91.38,8.07,9.59,90.48,0,8.5,106.35,5.16,0,0,22.37,4.53,0
9023,13.23,13.44,1.37,49.75,68.85,0,0.33,11.72,1.29,3.49,27.5,0,49.04,0,2.64,8,0,4.82,0.99,0
6744,190.25,219.17,354.98,256.85,200.27,0,27.37,136.44,121.57,157.99,136.21,33.03,375.78,9.46,25.75,19,160,229.44,0,11.61
1233,53.2,24.6,7.13,34.97,21.08,0,29.24,10.19,2.63,88.56,5.98,0,62.05,0,2.23,0,10,0,0,2.51
1721,63.91,78.9,28.54,68.98,84.33,0,8.96,52.44,14.1,38.63,78.24,0,20.39,1.2,0.99,0,0,0,0,1.27
2359,4.59,9.9,63.98,16.33,18.88,0,76.29,0.8,15.7,3.03,2.39,0,134.25,16.37,0.1,244,212.01,1.18,0,0
136,128.11,83.87,103.35,58.14,76.64,0,12.37,51.46,25.96,18.37,58.75,0,29.19,16.03,1.79,0,0,7.11,8.33,7.63
12434,77.31,99.49,62.27,140.64,104.4,0,0,26.31,0,103.52,10.25,0,2.85,0,3.17,0,10,0,0,0
4035,5.83,10.6,66.66,33.66,41.74,0,8.51,10.06,43.44,95.63,7.5,13.08,0,10.42,2.58,2,25,27.22,0,6.6
10551,39.84,32.28,26.06,34.94,22.04,0,1.8,7.05,2.39,49.02,30.96,111.01,120.47,10.06,4.08,0,0,6.08,0,0
7620,15.71,17.4,4.78,8.2,11.21,0,2.15,2.55,6.28,1.69,7.68,22.32,27.2,4.6,2.53,0,0,0,0,0
12796,155.9,74.17,214.55,135.98,96.6,0,0,58.17,180.53,8.64,229.17,544.79,7.41,3.89,2.45,0,20,0,0,3.4
1250,65.21,38.79,7.27,23.45,14.33,0,14.6,19.43,2.34,10.84,74.32,0,64.63,0,29.23,0,0,3.36,0,0
4942,85.98,73.41,41.96,80.83,115.11,0,4.03,30.27,54.89,15.88,28.83,406.93,0,6.16,11.56,0,0,0,0,0
6001,75.22,53.02,17.12,47.83,22.84,0,26.86,32.99,18.08,1.39,40.33,486.89,344.33,0,2.38,0,0,25.55,0,8.52
8417,23.77,107.15,98.76,54.99,145.14,0,57.88,63.15,9.93,73.26,28.19,874.78,14.23,1.8,54.76,0,80,17.84,0,3.18
12816,88.54,63.73,47.04,92.83,57.37,0,0,58.19,9.53,35.8,76.44,0,66.44,0,9.12,0,10,1.49,0,0
10041,44.64,48.58,27.58,34.64,20.16,0,6.94,27.66,1.29,35.89,30.2,40.2,13.69,0,0,0,0,19.74,0,0
10965,127.64,121.18,100.59,57.4,92.76,0,22.46,89.53,128.03,84.65,340.06,437.78,151.97,88.84,12.1,61,20,11.13,0,1.09
3594,52.01,20.93,2.85,2.15,4.46,0,28.72,5.19,2.88,3,33.03,703.11,806.53,0,1.41,118,20,0.84,0,2.97
2905,14.83,26.06,61.38,164.92,35.16,0,26.2,12.22,4.8,27.21,11.57,0,0,0,4.85,29.5,53,5.76,0,0
9526,20.61,90.63,65.52,62.45,27.92,0,58.96,58.41,26.57,35.57,119.11,0,102.86,23.49,7.76,8,30,0,0,1.94
8584,115.58,159.6,173.59,196.63,77.83,0,0.65,197.51,66.09,113.4,135.16,71.48,125.41,5.08,7.05,0,0,16.36,0,10.85
10540,46.72,25.25,21.24,15.94,36.69,0,25.67,14.52,27.65,22.17,24.11,34.34,55.36,20.17,2.48,0,0,7.07,0,0
2019,72.31,25.25,50.18,33.69,13.51,0,3.38,33.91,3.44,26.55,55.58,0,15.31,0,24.06,2,0,2.37,0,0
198,83.48,61,83.37,60.58,41.27,0,1.85,19.52,32.83,5.1,5,0,8.92,0,0,0,0,0,0,4.24
7362,8,57.37,94.52,31.09,56.14,0,39.4,12.71,34.24,14.95,9.16,371.8,58.71,1.77,3.89,0,0,2.86,0,0
4257,10.9,32.45,42.28,16.93,23.74,0,1.25,12.88,19.63,8.03,5.43,187.97,0,0,0,0,0,2.71,0,0
8069,27.45,82.64,15.9,53.83,47.31,0,14.23,19.3,2.54,12.88,10.86,0,3.4,2.4,6.34,0,0,0,0,0
9856,37.3,85.38,99.54,22.87,18.19,0,66.24,4.76,29.21,25.7,6.77,0,16.9,10.07,4.75,15,0,2.72,0,0
2469,36.75,117.77,108.42,139.48,204.96,0,34.75,9.34,14.48,23.02,3.5,0,7.75,49.68,65.17,56,0,0,0,0
14790,45.4,53.15,44.69,89.01,99.86,0,1.13,25.88,0,28.67,36.83,0,0,32.27,10.49,0,0,1.01,0,0
11298,53.44,64.87,44.09,11.96,19.12,0,11.68,40.49,10.2,41.27,51.95,0,19.25,5.85,5.67,0,0,7.04,0,4.26
14680,18.61,21.02,18.21,66.93,39.33,0,2.8,0,7.67,24.28,4.85,259.98,70.51,10.09,0,5,0,10.19,0,0
5868,53.13,21.02,7.4,34.46,1.94,0,1.3,23.24,11.05,12.06,17.65,22.97,10.86,0,5.07,0,10,0,0,0
6871,61.37,46.94,39.81,36.29,89.53,0,2.58,29.91,18.93,5.24,57.46,263.26,187.52,5.17,0,0,0,14.42,16.5,0
1511,1.84,10.6,8.32,3.24,5.31,0,4.4,8.25,4.6,6.18,3,0,1.27,4.02,2.08,0,0,2.99,0,0
13699,43.54,33.91,30.79,104.4,112.33,0,0,0,0,163.38,21.32,664.34,5.1,21,0,43,0,0.84,0.75,4.68
3961,390.12,140.08,187.25,109.47,432.08,0,42.95,52.86,86.04,155.17,88.43,0.2,0,41.32,0,108.6,0,19.54,0,5.6
9157,27.1,23.11,12.1,50.63,27.9,0,30.95,18.24,2.04,12.73,19.08,0,0,2.99,6.75,21,0,3.82,0,1.51
9232,104.75,49.99,148.58,75.7,72.85,0,25.32,62.49,105.34,20.92,36.15,380.29,63.02,7.39,8.93,15,284.72,9.15,0,1.27
133,24.79,38.96,49.51,30.94,21.69,0,45.23,59.42,4.74,29.58,74.54,0,106.38,55.22,0,105,0,2.84,2.27,11.88
6795,69.92,52.78,6.66,28.44,4.9,0,10.65,38.8,2.77,5.74,25.52,405.15,439.7,11.76,3.56,0,20,2.55,0,6.79
11106,158.01,295.67,137.52,293.15,241.78,0,40.54,221.14,291.23,39.35,383.9,867.38,85.24,199.18,27.8,118,281.3,33.71,0,2.68
11350,55.14,49.67,29.53,39.24,54.5,0,13.7,40.36,6.38,32.82,55.26,0,25.09,0,0,39,65,13.11,0,6.1
5543,43.64,50.35,30.81,15.81,13.74,0,5.29,44.96,46.58,11.81,100.8,128.88,146.87,0,7.05,1,399,2.96,0,0.76
3877,48.88,18.85,38.3,31.51,29.14,0,3.8,3.18,6.07,31.91,27.09,16.81,0,5.02,2.68,28,25,0,0,1.34
12422,56.79,20.21,20.37,41.13,49.23,0,0,21.04,25.89,10.82,28.64,62.79,21.35,6.45,0,3.5,160,11.05,5.3,0
9855,62.92,153.09,31.46,85.26,75.98,0,29.7,25.59,25.44,62.48,21.64,0,3.4,0,0,0,0,3.56,0,0
8074,12.57,0,65.92,141.57,74.14,0,0,69.84,0,4.98,127.44,0,297.91,0,0,0,0,0,0,1.7
12613,7.79,10.47,17.74,9.65,8.83,0,0,0,0.42,12.56,4.81,0,114.76,6.92,27.43,8,100,0,0,0
16231,33.27,30.44,11.67,9.9,48.16,0,8.25,7.02,0.83,10.59,0,0,0,2.89,5.93,0,0,18.19,0,1.68
3230,154.15,84.74,123.35,224.11,135.55,0,2.3,78.93,35.92,170.98,118.19,0,415.34,0,11.07,0,0,60.46,0,10.02
5365,7.33,71.52,21.78,24.44,97.4,0,18.78,16.06,8.71,5.76,7.99,77.94,4.25,0,22.33,5,393.58,0,0,0
13268,83.7,90.13,44.86,47.88,64.63,0,0,23.57,3.29,27.28,63.28,25,0,10.69,2.16,0,0,2.85,0,0
7454,92.75,130.59,80.32,147.4,62.97,0,2.8,74.25,23.86,61.95,107,71.35,44.6,3.5,9.8,0,0,15.26,0,3.04
4503,51.93,60.12,61.78,87.13,66.73,0,20.68,7.45,36.49,22.36,52.65,46.22,0,23.83,0,27,0,4.23,0,0
6985,33.38,15.31,14.76,21.18,35.15,0,2.73,7.36,22.72,9.97,63.39,3.81,441.14,20.98,2.43,0,40,2.43,0,2.55
368,96.94,114.41,52.14,31.48,19.59,0,6.8,88.16,27.5,30.23,52.24,0,0,123.51,13.16,2,0,35.22,0,4.07
10008,16.77,55.52,76.33,35.49,69.72,0,52.88,27.87,27.67,9.5,9.7,497.11,1.78,3.76,17.68,2,92,50.87,0,2.78
13739,36.45,24.32,8.43,20.76,33.85,0,0,39.34,1.46,4.39,20.75,0,13.17,33.31,0.89,0,0,0,0,0
153,90.53,56.56,31.84,125.34,26.39,0,1.1,50.84,29.6,25.71,97.66,0,172.57,10.5,4.62,0,0,1.49,0,3.37
7199,78.94,95,69.73,74.53,34.14,0,33.7,26.41,35.23,14.26,111.19,348.47,23.25,3.95,17.08,0,285,19.2,0,0
1143,56.54,88.98,57.47,104.39,39.5,0,14.03,39.07,31.56,7.67,30.94,0,0,0,24.63,0,0,0,0,0
6395,0,34.86,10.63,14.36,2.72,0,0,7.28,0.44,10.2,12.43,0,310.26,0,9.69,0,0,0,0,0
12537,28.01,107.19,50.03,89.11,53.41,0,0,27.94,20.39,10.27,16.04,0,139.2,0,0,0,10,3.26,0,0
14668,3.32,39.83,22.95,23.79,44.75,0,40.47,0,37.07,14.73,9.56,356.16,0,0,1.49,1,10,0,0,0
474,17.86,45.88,13.84,8.13,24.12,0,5.99,99.75,14.24,36.47,11.98,0,48.52,8.58,5.75,4,20,3.68,19.33,0
6764,59.93,24.94,51.08,11.49,24.59,0,34.94,2.6,23.94,1.35,11,82.78,1.92,31.17,0,2,258.7,2.55,0,0
7536,200.81,75.91,87.74,61.92,76.4,0,1.75,39.9,52.67,59.76,86.19,742.48,31.46,31.71,8.09,0,0,0,0,3.4
11861,4.9,0.93,2.39,0.78,0,0,0.33,0,6.16,0,0,43.86,6.8,1.38,18.91,32,0,0,0,0
7715,31.21,33.3,51.01,7.86,9.92,0,56.05,29.21,12.84,17.11,8.64,0,19.97,41.55,17.78,0,211,0,0,0
3420,10.28,38.26,26.2,18.41,31.12,0,3.35,3.29,25.95,15.05,8.26,0,28.05,0,0.84,8,25,5.6,56.42,0
12202,9.25,34.03,12.73,9.98,11.09,0,0,14.4,18.71,4.19,11.05,0,0,3.8,0.79,0,275,0,0,0
13316,29.36,18.89,17.38,36.21,64.66,0,0,13.87,6.15,3.64,17.74,61.58,156.69,18.72,8.36,0,40,2.53,0,2.54
1364,66.32,41.84,10.6,21.61,21.47,0,7.45,13.24,3.1,19.55,8.37,0,61.92,0,9.88,0,5,3.61,0,0
1524,132.41,63.51,48.9,48.06,74.25,0,2,60.33,18.33,24.1,45.74,0,10.2,9.19,1.94,0,0,1.1,0,0.76
8540,11.15,87.03,53.84,32.14,78.43,0,34.63,50.54,13.89,32.93,46.76,0,65.37,0.39,20.5,0,0,16.08,0,0
11885,12.54,35.52,11.41,65.65,0,0,3.52,0.99,0,2.79,2.83,676.06,0,41.63,1.98,0,0,0,3.6,0
14095,18.38,48.81,45.43,37.31,28.49,0,0,15.6,8.71,12.69,6.36,468.54,0,11.85,7.17,-13,48,0,0,0
2117,98.38,87.26,62.53,57.46,60.05,0,18.03,13.16,36.62,13.19,8.54,0,10.03,0,5.96,0,5,0,0,7.29
10510,64.24,39.13,39.27,35.29,46.25,0,9.47,26.84,10.77,44.78,79.91,14.47,37.75,17.68,2.56,0,10,19.1,0,0
6937,4.44,74.64,172.64,116.98,72.84,0,15.27,2.24,13.62,59.34,78.24,18.9,50.74,16.97,0,19,0,0,0,0
14105,31.26,31.98,16.74,38.41,5.59,0,0,19.3,24.99,20.46,62.55,0,357.37,10.64,13.26,56,30,8.53,0,0
7957,213.3,86.72,160.51,109.15,123,0,8.6,135.87,26.95,43.71,254.37,0,0,0,62.7,0,0,0,0,0
4749,14.45,35.61,24.01,9.99,32.69,0,20.92,30.57,17.38,10.19,2.17,1.68,124.88,0,0,0,290,0,0,2.2
13874,7.6,23.71,29.5,25.79,1.52,0,0,0,0.66,13.17,10.05,0,12.41,0,0,0,0,0,0,0
1886,113.89,92.02,103.3,61.81,9.63,0,0.43,5.25,13.26,54.03,28.23,0,19.39,52.81,2.81,0,10,0,0,2.72
4020,18.36,31.65,41.1,81.93,52.11,0,17.01,16.46,27.05,27.11,39.26,3.45,0,0,2.97,0,0,0,0,0
2928,207.9,121.22,99.84,303.68,48.89,0,3.55,117.81,42.3,82.54,176.64,0,31.36,7.02,0.99,0,0,0,0,0.84
10950,92.9,108.28,108.29,66.88,19.44,0,6.43,50.41,38.81,121.06,110.75,0,112.58,1.6,12.9,0,20,17.17,0,2.79
2977,131.52,64.04,35.41,143.87,61.88,0,12.45,34.63,24.81,50.56,4.67,0,67.11,50.59,19.88,0,10,3.63,0,0
828,87.57,71.19,71.25,73.88,128.67,0,48.92,83.07,31.54,56.03,13.05,0,3.14,17.14,15.09,0,0,4.16,0,1.95
8248,94.6,69.06,30.82,95.08,33.48,0,33.93,66.45,14.9,12.3,165.48,0,88.26,10.19,2.18,0,10,17.87,0,4.07
3455,109.85,64.24,153.14,97.46,189.16,0,13.12,15.83,12.83,31.74,41.09,0,5.17,10.72,19.09,0,0,0,0,0
7874,38.46,26.19,52.38,29.12,19,0,29.23,25.94,27.18,10.83,16.9,0,22.6,0,8.71,0,0,2.09,0,0
3116,106.63,141.18,61.86,162.34,83.86,0,73.75,65.74,72.55,18.83,6.23,233.11,109.92,16.14,8,141,0,3.31,0,0
12883,31.32,19.26,6.28,23.17,8.27,0,0,29.31,8.27,5.55,27.72,0,0,0,8.22,0,0,4.24,0,3.4
11408,119.76,63.08,54.26,28.53,59.46,0,10.76,28.97,24.06,20.01,41.55,15.25,28.9,14.46,20.8,0,5,9.08,0,3.81
